first_name,last_name,date_of_birth,incident_severity,num_vehicles_involved,num_injuries,num_witnesses,police_report_available,injury_claim,vehicle_claim,incident_hour,customer_age,policy_deductable,policy_annual_premium,num_claims_past_year,EVENT_LABEL,EVENT_TIMESTAMP,EVENT_ID,ENTITY_TYPE,ENTITY_ID,policy_id,incident_type,LABEL_TIMESTAMP
Perry,Riggs,9/17/2019,5,3,3,2,0,6662,6127,13,50,697,2047,5,legit,2022-03-09T23:48:16Z,5f6a8dd4-3708-43da-948b-303f3c8216ad,customer,a003-26151396,5f6a8dd4-3708-43da-948b-303f3c8216ad,collision,2023-03-06T15:05:50Z
Curtis,Deleon,2/13/1974,5,2,6,2,0,5240,6145,10,53,762,1825,5,legit,2023-02-26T08:38:59Z,34298b86-2829-499e-91f4-7f9be84fce99,customer,b922-42621990,34298b86-2829-499e-91f4-7f9be84fce99,theft,2023-03-06T15:05:50Z
Earl,Middleton,6/3/2016,5,2,4,3,0,7731,7264,9,42,685,1190,6,legit,2022-12-16T17:27:58Z,395e9ab2-79ad-4fd2-93f9-88e5676b679b,customer,c037-00900226,395e9ab2-79ad-4fd2-93f9-88e5676b679b,breakin,2023-03-06T15:05:50Z
Riley,Warner,6/26/1919,5,2,3,2,0,8904,5171,11,43,621,1921,6,legit,2023-02-09T10:51:52Z,5c03d981-df64-4196-85ed-a45931ffcde8,customer,d916-86053538,5c03d981-df64-4196-85ed-a45931ffcde8,collision,2023-03-06T15:05:50Z
Gregg,Pruitt,10/31/1973,6,2,2,2,0,7863,5540,11,57,466,2529,5,legit,2022-10-11T23:44:12Z,eef5517c-140c-4dd0-8dfa-faa27a8ebfcc,customer,a555-70336708,eef5517c-140c-4dd0-8dfa-faa27a8ebfcc,breakin,2023-03-06T15:05:50Z
Valerie,Hendricks,12/2/1906,3,2,4,2,0,6838,5173,10,40,663,1597,5,legit,2022-06-09T04:51:10Z,a3b1477f-154b-40d9-a748-20a1902ed2c7,customer,b424-35045450,a3b1477f-154b-40d9-a748-20a1902ed2c7,theft,2023-03-06T15:05:50Z
Lisa,Zamora,6/28/1991,5,3,4,2,0,6248,6664,9,45,729,2200,5,legit,2022-08-10T06:29:14Z,87c53d31-c355-4bbf-ae67-0b330fb9b3f9,customer,d690-93764108,87c53d31-c355-4bbf-ae67-0b330fb9b3f9,breakin,2023-03-06T15:05:50Z
Shelly,Hines,1/8/1941,5,2,5,2,0,10271,4140,12,35,383,2684,3,legit,2022-12-13T16:35:13Z,69eaee87-74f7-4267-a3b6-d1f6050cff52,customer,a345-49916477,69eaee87-74f7-4267-a3b6-d1f6050cff52,theft,2023-03-06T15:05:50Z
Alicia,Mills,7/11/1968,5,2,4,1,0,10181,2783,11,41,620,2414,2,legit,2022-05-03T09:00:27Z,90828242-bf2d-4976-8195-05620c7cb1ee,customer,c253-72565719,90828242-bf2d-4976-8195-05620c7cb1ee,breakin,2023-03-06T15:05:50Z
Yvonne,Bray,7/1/1965,5,3,4,2,0,11155,4340,16,38,675,2649,4,legit,2022-06-17T03:03:44Z,e75ec682-8345-4d09-bda9-4c1f5119d7a4,customer,a821-63464536,e75ec682-8345-4d09-bda9-4c1f5119d7a4,breakin,2023-03-06T15:05:50Z
Tamara,Henderson,1/3/1930,4,2,5,2,0,8442,5260,11,55,687,2557,5,legit,2022-07-08T09:39:57Z,83589e35-864f-4e95-8c12-e99276b304fd,customer,d619-12163717,83589e35-864f-4e95-8c12-e99276b304fd,collision,2023-03-06T15:05:50Z
Daniel,Huff,3/26/1982,4,3,4,2,0,4680,6577,6,42,480,1523,4,legit,2023-03-02T09:56:29Z,185b99f6-f28d-4432-867f-a289764faf53,customer,d898-19917478,185b99f6-f28d-4432-867f-a289764faf53,collision,2023-03-06T15:05:50Z
Valerie,Spence,1/7/1959,5,2,3,3,0,4703,7175,12,38,586,1697,7,legit,2022-12-23T20:05:58Z,728b815e-4b90-47c9-8724-8c61c5e990ab,customer,d768-70541319,728b815e-4b90-47c9-8724-8c61c5e990ab,collision,2023-03-06T15:05:50Z
Gregg,Garrett,9/29/1993,5,2,6,2,0,10269,3911,12,31,508,2676,4,legit,2022-10-31T20:25:31Z,3929fc37-721f-4607-9000-831f82a20f7c,customer,d439-74309490,3929fc37-721f-4607-9000-831f82a20f7c,theft,2023-03-06T15:05:50Z
Megan,Mckee,3/12/1971,4,3,5,2,0,12877,3974,14,38,618,2835,4,legit,2022-10-12T18:57:16Z,e64ccc7e-15ed-453d-b2a1-98c61013aebf,customer,d283-95109108,e64ccc7e-15ed-453d-b2a1-98c61013aebf,collision,2023-03-06T15:05:50Z
Alexis,Huff,7/29/2014,5,2,4,2,0,9779,4481,9,34,568,2560,2,legit,2022-04-09T09:53:40Z,a19a5286-655c-4894-94be-767408494984,customer,c632-67582561,a19a5286-655c-4894-94be-767408494984,theft,2023-03-06T15:05:50Z
Hayden,Pollard,3/11/2019,5,2,3,2,0,9893,3396,12,38,470,2407,3,legit,2022-10-09T21:29:38Z,cd96bbb9-f8c3-4e22-b72d-5fffca4c0da0,customer,a091-32292253,cd96bbb9-f8c3-4e22-b72d-5fffca4c0da0,theft,2023-03-06T15:05:50Z
Richard,Aguirre,6/30/2005,4,3,4,2,0,5914,6853,9,46,551,1793,5,legit,2022-10-09T05:49:37Z,0528617a-f1de-4480-9781-21d5c469bab9,customer,b267-23484608,0528617a-f1de-4480-9781-21d5c469bab9,theft,2023-03-06T15:05:50Z
Kaylee,Frye,11/11/1926,4,2,5,2,0,12720,3518,12,33,574,2629,2,legit,2022-09-20T08:07:03Z,678b9f42-3512-499d-903f-096fab0cdb9e,customer,d291-52952503,678b9f42-3512-499d-903f-096fab0cdb9e,theft,2023-03-06T15:05:50Z
Clayton,Nguyen,9/27/1919,5,2,3,2,0,10264,3958,14,45,580,3426,2,legit,2022-04-16T01:14:49Z,754c82fa-62b9-42bd-9a2c-9884bf65fb5b,customer,a409-82405075,754c82fa-62b9-42bd-9a2c-9884bf65fb5b,theft,2023-03-06T15:05:50Z
Cory,Velazquez,9/28/2002,3,3,3,2,0,16277,3481,18,36,565,2941,5,legit,2022-11-16T17:54:26Z,50637e5d-ee19-418a-b229-26c35b6da979,customer,c452-08800513,50637e5d-ee19-418a-b229-26c35b6da979,breakin,2023-03-06T15:05:50Z
Ellen,Combs,6/15/1942,3,2,3,1,0,8581,5062,11,34,308,1969,5,legit,2023-01-15T23:38:55Z,0069eecc-9cfd-48fd-b10b-3b2105cd1f56,customer,b706-37676437,0069eecc-9cfd-48fd-b10b-3b2105cd1f56,theft,2023-03-06T15:05:50Z
Jenna,Chan,2/16/1984,5,2,4,1,0,8889,4271,9,37,440,2414,6,legit,2023-02-22T21:37:41Z,6174d3a5-69f0-46e0-814c-e0f629eef872,customer,d527-03734942,6174d3a5-69f0-46e0-814c-e0f629eef872,collision,2023-03-06T15:05:50Z
Troy,Baxter,10/24/1997,5,2,5,2,0,10704,6477,3,35,434,2112,6,legit,2023-02-10T17:54:06Z,1577fe6a-134b-427a-bdb6-de796f21d677,customer,b238-29577945,1577fe6a-134b-427a-bdb6-de796f21d677,collision,2023-03-06T15:05:50Z
Andres,Raymond,7/14/1988,3,2,4,2,0,7039,6414,8,38,506,1762,4,legit,2022-05-14T15:12:22Z,ee0f1d3e-54d6-4434-afe5-0cc9042037f6,customer,b313-00426729,ee0f1d3e-54d6-4434-afe5-0cc9042037f6,theft,2023-03-06T15:05:50Z
Darryl,Spence,3/15/1924,4,2,3,2,0,4877,6504,8,52,540,2050,5,legit,2022-07-07T11:58:37Z,49d7af3b-f6dc-41ab-ac3d-3d5e02775696,customer,c663-92405017,49d7af3b-f6dc-41ab-ac3d-3d5e02775696,collision,2023-03-06T15:05:50Z
Douglas,Barnes,2/11/1976,5,2,4,2,0,7942,6983,7,50,470,2285,5,legit,2022-08-07T22:09:29Z,2e967fd4-1c67-4549-af7e-12d757281682,customer,b166-24368153,2e967fd4-1c67-4549-af7e-12d757281682,collision,2023-03-06T15:05:50Z
Candace,Crosby,8/8/2017,4,2,3,2,0,12603,3146,14,41,603,3646,3,legit,2022-06-05T13:02:39Z,75d14764-5818-4e3d-a848-612a2cefa2ae,customer,b924-17594041,75d14764-5818-4e3d-a848-612a2cefa2ae,breakin,2023-03-06T15:05:50Z
Mike,Welch,5/31/1936,5,3,4,3,0,6092,8186,8,46,647,1305,4,legit,2022-07-29T02:24:40Z,68ae8189-d605-4792-b8a4-b9db114db5ce,customer,a884-81460348,68ae8189-d605-4792-b8a4-b9db114db5ce,theft,2023-03-06T15:05:50Z
Melvin,Carpenter,3/9/1914,4,2,4,2,0,5812,4677,8,47,605,2338,5,legit,2022-08-28T07:14:35Z,026b2ee1-7058-4ee8-a780-1035bb5c3c7a,customer,a742-55484136,026b2ee1-7058-4ee8-a780-1035bb5c3c7a,breakin,2023-03-06T15:05:50Z
Todd,Myers,5/15/1993,4,2,3,1,0,13549,4276,15,45,750,3215,5,legit,2022-05-13T14:16:04Z,3f764781-cc55-4cd6-94ca-19903085f228,customer,a265-96897190,3f764781-cc55-4cd6-94ca-19903085f228,theft,2023-03-06T15:05:50Z
Jared,Kerr,6/21/1953,3,2,4,2,0,13915,3449,15,36,450,2768,3,legit,2022-12-25T09:36:24Z,d6887fed-854c-4bf7-9eb8-e2ce0d9afe2f,customer,c397-37573706,d6887fed-854c-4bf7-9eb8-e2ce0d9afe2f,theft,2023-03-06T15:05:50Z
Marvin,Davila,8/28/1986,5,2,4,1,0,10964,4839,12,37,728,3434,2,legit,2022-07-21T16:41:12Z,44f0e50f-20be-4e7f-a06a-c6613e1e4171,customer,d310-22708378,44f0e50f-20be-4e7f-a06a-c6613e1e4171,theft,2023-03-06T15:05:50Z
Cesar,Mercer,4/29/1917,6,2,5,2,0,9015,5570,6,39,533,1947,6,legit,2022-04-23T23:11:07Z,8c58c24e-dad6-4ea1-b09b-550fc156a5e7,customer,c950-48172521,8c58c24e-dad6-4ea1-b09b-550fc156a5e7,theft,2023-03-06T15:05:50Z
Maxwell,Odonnell,4/19/1985,5,3,4,2,0,10790,2774,15,32,473,2943,3,legit,2023-01-22T16:52:00Z,92797bd9-e0c2-4672-afff-4db844ca36b8,customer,a823-82454807,92797bd9-e0c2-4672-afff-4db844ca36b8,breakin,2023-03-06T15:05:50Z
Hector,Benitez,4/2/1930,5,2,4,2,0,10597,3429,14,35,509,2213,3,legit,2022-12-20T03:09:25Z,ba8496a5-4995-4ab0-b870-06b26e3b2ae9,customer,d184-51259312,ba8496a5-4995-4ab0-b870-06b26e3b2ae9,breakin,2023-03-06T15:05:50Z
Benjamin,Frye,1/14/2017,5,2,5,0,0,13224,3773,9,38,695,3951,1,legit,2022-04-15T06:54:48Z,db9d9063-e504-40d2-a69b-45c877677662,customer,d533-18809331,db9d9063-e504-40d2-a69b-45c877677662,theft,2023-03-06T15:05:50Z
Susan,Little,5/3/2000,6,3,6,3,0,3858,6323,10,53,791,1749,4,legit,2022-05-18T12:26:53Z,3ad69710-7768-4a79-b499-71b0652a386f,customer,d057-14548856,3ad69710-7768-4a79-b499-71b0652a386f,collision,2023-03-06T15:05:50Z
Elizabeth,Soto,7/3/1914,5,2,4,2,0,9120,4469,11,32,400,2786,3,legit,2022-09-21T09:24:19Z,506eb3a1-7578-4203-8466-e5a83c0e1bdb,customer,c823-55537443,506eb3a1-7578-4203-8466-e5a83c0e1bdb,collision,2023-03-06T15:05:50Z
Belinda,Cherry,9/15/2005,4,2,4,2,0,12144,4564,12,38,619,2265,4,legit,2022-08-10T04:58:30Z,e7eadbdf-dc29-4faa-b64b-f8b48f88edab,customer,c286-58552945,e7eadbdf-dc29-4faa-b64b-f8b48f88edab,breakin,2023-03-06T15:05:50Z
Judith,Briggs,5/9/1924,5,2,4,1,0,10697,4840,11,34,609,3399,2,legit,2022-03-27T01:56:59Z,5925e090-39c4-42e5-9e18-0b53eeafebc0,customer,b109-34749799,5925e090-39c4-42e5-9e18-0b53eeafebc0,theft,2023-03-06T15:05:50Z
George,Webster,7/26/1941,5,2,4,2,0,7203,5742,10,50,524,2419,6,legit,2022-08-11T02:17:06Z,ac6a9118-e967-48a9-8d72-709d7539026f,customer,c694-48581541,ac6a9118-e967-48a9-8d72-709d7539026f,theft,2023-03-06T15:05:50Z
Shelly,Sampson,2/4/1979,5,2,3,2,0,9423,4491,10,38,639,2538,3,legit,2022-05-31T10:13:41Z,ea18b366-aa8d-4627-8dc8-b8f20ab29d57,customer,b632-73027842,ea18b366-aa8d-4627-8dc8-b8f20ab29d57,collision,2023-03-06T15:05:50Z
Gregory,Braun,5/11/1927,7,3,3,3,0,5128,5989,10,55,654,1733,5,legit,2022-03-27T14:21:50Z,12dec216-d7d5-47fc-9913-c5b71c9a2420,customer,c234-00031562,12dec216-d7d5-47fc-9913-c5b71c9a2420,breakin,2023-03-06T15:05:50Z
Raymond,Baldwin,11/3/1934,6,2,4,1,0,7717,5230,11,43,664,3125,4,legit,2022-09-27T02:00:42Z,9450062f-de32-479c-93ef-395e93cf8200,customer,a875-45240678,9450062f-de32-479c-93ef-395e93cf8200,theft,2023-03-06T15:05:50Z
Tina,Vaughn,5/4/1907,5,2,4,2,0,9267,5659,13,46,556,3690,3,legit,2022-04-09T14:27:11Z,2ae89418-68cf-4dc1-8860-d4b2ad2c7bdf,customer,d732-24435238,2ae89418-68cf-4dc1-8860-d4b2ad2c7bdf,collision,2023-03-06T15:05:50Z
Desiree,Whitehead,6/29/1927,4,2,4,2,0,13017,3466,16,33,453,2872,3,legit,2022-04-09T00:24:53Z,2c435861-53c7-4e43-93ec-3c0d8f241125,customer,d482-06936018,2c435861-53c7-4e43-93ec-3c0d8f241125,theft,2023-03-06T15:05:50Z
Brandy,Singleton,1/19/1935,4,3,5,2,0,10364,5344,12,42,804,3691,4,legit,2023-01-24T02:12:57Z,9d020961-30d2-48a6-8452-3ab57e3ab8fd,customer,c736-75162883,9d020961-30d2-48a6-8452-3ab57e3ab8fd,theft,2023-03-06T15:05:50Z
Terrance,Benjamin,11/29/1919,4,2,4,2,0,8701,7034,4,48,449,1867,5,legit,2022-03-13T03:18:16Z,5289c5f7-c039-49a0-a761-5ef8213b4351,customer,b129-37589902,5289c5f7-c039-49a0-a761-5ef8213b4351,theft,2023-03-06T15:05:50Z
Cynthia,Baldwin,10/4/1944,3,3,3,1,0,13479,4993,15,26,604,2961,2,legit,2022-05-26T20:37:00Z,cca84f22-a95c-40d5-ab21-d69d22c12787,customer,b136-14242835,cca84f22-a95c-40d5-ab21-d69d22c12787,breakin,2023-03-06T15:05:50Z
Gene,Rojas,5/6/1943,4,2,3,2,0,13143,4264,15,42,514,3350,3,legit,2022-08-20T19:56:38Z,9c13e72f-af96-4421-975b-3b61e3e3dee2,customer,d380-99977147,9c13e72f-af96-4421-975b-3b61e3e3dee2,theft,2023-03-06T15:05:50Z
Deborah,Salas,9/14/1974,7,2,3,2,0,10181,5522,8,40,331,2252,7,legit,2022-09-16T17:33:19Z,82033a14-2d84-434a-ad79-82cc1683df43,customer,d684-02544339,82033a14-2d84-434a-ad79-82cc1683df43,breakin,2023-03-06T15:05:50Z
Kristopher,Mccoy,11/30/1955,5,2,5,2,0,10407,4789,12,34,558,3042,2,legit,2022-03-27T03:23:53Z,5d56cd39-3301-4934-909f-f3bbc9917076,customer,b710-37857845,5d56cd39-3301-4934-909f-f3bbc9917076,breakin,2023-03-06T15:05:50Z
Brooke,Parker,7/29/2018,5,2,4,2,0,11011,4274,15,48,603,3381,4,legit,2022-11-23T21:54:10Z,aa20fe64-fcf2-4e30-8fa7-9f077d054634,customer,c421-19751355,aa20fe64-fcf2-4e30-8fa7-9f077d054634,breakin,2023-03-06T15:05:50Z
Billy,Zamora,7/11/2020,6,2,5,2,0,5932,6247,8,47,724,1617,5,legit,2022-12-18T13:18:54Z,747952a3-0dbd-4f87-8bfe-432dca073a91,customer,a751-56286836,747952a3-0dbd-4f87-8bfe-432dca073a91,collision,2023-03-06T15:05:50Z
Raymond,Stark,11/1/1969,6,3,6,2,0,3761,4696,10,56,733,2613,4,legit,2023-01-20T06:36:02Z,0f4ead7b-c277-4b3d-bfdf-7f98fbd094ff,customer,b173-88123899,0f4ead7b-c277-4b3d-bfdf-7f98fbd094ff,theft,2023-03-06T15:05:50Z
Jonathan,Bray,8/12/1959,4,2,4,2,0,9829,5331,8,47,547,2121,4,legit,2022-11-03T19:10:49Z,bde72663-6b07-49e1-a7fc-d4d401aba208,customer,d009-63676453,bde72663-6b07-49e1-a7fc-d4d401aba208,collision,2023-03-06T15:05:50Z
Stefanie,Everett,4/4/2005,5,2,4,2,0,10932,2574,12,43,507,2751,3,legit,2022-11-09T23:26:26Z,3d35fb0f-2b1f-42f8-8040-af41c1c92302,customer,a097-60801561,3d35fb0f-2b1f-42f8-8040-af41c1c92302,breakin,2023-03-06T15:05:50Z
Alejandra,Bradley,1/7/2006,5,3,3,2,0,5758,4462,6,49,499,2174,4,legit,2022-04-02T00:46:46Z,937065aa-fb00-49fd-bacc-7e7ad31bcf3f,customer,a360-65013585,937065aa-fb00-49fd-bacc-7e7ad31bcf3f,theft,2023-03-06T15:05:50Z
Terry,Perry,11/15/1915,6,2,4,2,0,8448,5482,4,54,388,2012,5,legit,2023-01-01T04:26:40Z,29679855-d2dc-4d9f-81a0-65282d2aef02,customer,d257-08968644,29679855-d2dc-4d9f-81a0-65282d2aef02,collision,2023-03-06T15:05:50Z
Jim,Davis,5/2/1922,5,2,3,2,0,6746,5503,6,43,457,2347,4,legit,2022-06-04T22:40:45Z,82432603-ca05-4b27-8315-e54a8653264b,customer,a347-03693521,82432603-ca05-4b27-8315-e54a8653264b,collision,2023-03-06T15:05:50Z
George,Duran,3/18/1969,5,2,5,1,0,9938,4418,8,50,223,2752,6,legit,2022-03-19T14:37:33Z,af0e1d28-e7cc-4f8b-b555-434037d45558,customer,d357-60011673,af0e1d28-e7cc-4f8b-b555-434037d45558,breakin,2023-03-06T15:05:50Z
Logan,Phelps,12/28/1965,5,2,4,1,0,8853,4359,7,41,463,2301,6,legit,2023-02-05T20:17:47Z,769ea835-995f-4488-855f-3521d960a2ac,customer,b607-56630827,769ea835-995f-4488-855f-3521d960a2ac,collision,2023-03-06T15:05:50Z
Clifford,Ortega,8/12/1941,3,3,4,2,0,14192,4349,18,37,656,3128,4,legit,2022-05-15T02:47:52Z,5abc8592-6e46-4cc0-a892-3ba784b28e62,customer,a554-32926181,5abc8592-6e46-4cc0-a892-3ba784b28e62,collision,2023-03-06T15:05:50Z
Alejandra,Kidd,8/7/1912,3,2,3,1,0,10367,5252,8,38,437,2404,5,legit,2022-10-06T19:07:28Z,5fb0194b-9ad9-4a5d-9b5f-c7bd5a71d020,customer,c895-82900281,5fb0194b-9ad9-4a5d-9b5f-c7bd5a71d020,theft,2023-03-06T15:05:50Z
Paula,Waller,7/14/1988,4,2,2,2,0,9786,6336,10,36,402,1510,5,legit,2022-11-25T07:19:10Z,2a711486-1285-478e-a019-95e4373d0d3f,customer,b773-45638880,2a711486-1285-478e-a019-95e4373d0d3f,breakin,2023-03-06T15:05:50Z
Raymond,Bennett,4/29/1928,4,2,3,1,0,11828,3588,14,36,615,2316,4,legit,2022-03-23T03:57:50Z,404b5deb-d538-4e64-aa13-dc0e2df1811b,customer,c669-82234545,404b5deb-d538-4e64-aa13-dc0e2df1811b,collision,2023-03-06T15:05:50Z
Isaac,Rocha,8/12/1984,5,2,2,2,0,10367,3463,12,45,561,2391,4,legit,2023-02-22T13:21:47Z,0d690f5d-2ffd-4257-ac22-63825b754326,customer,c924-77664862,0d690f5d-2ffd-4257-ac22-63825b754326,theft,2023-03-06T15:05:50Z
Jodi,Acevedo,2/10/1955,5,2,2,1,0,10761,4674,11,40,560,1870,6,legit,2022-06-07T09:45:34Z,f7134b25-9a2e-4064-9352-e3e0f655ad81,customer,a365-61620350,f7134b25-9a2e-4064-9352-e3e0f655ad81,collision,2023-03-06T15:05:50Z
Hannah,Weeks,6/24/1997,3,2,2,2,0,7539,6323,11,48,688,2148,2,legit,2022-07-20T10:03:55Z,b2e76eee-1935-4cdb-98ee-4a3972cb7b0f,customer,d905-67877477,b2e76eee-1935-4cdb-98ee-4a3972cb7b0f,theft,2023-03-06T15:05:50Z
Margaret,Hines,3/9/1974,5,2,4,1,0,9076,4259,8,43,528,2635,5,legit,2022-12-04T17:50:24Z,916f0d2a-91fa-4772-87f3-90d331c6c0ee,customer,d753-16417245,916f0d2a-91fa-4772-87f3-90d331c6c0ee,collision,2023-03-06T15:05:50Z
Amanda,White,12/19/1957,5,2,3,2,0,11833,2749,14,37,410,2860,3,legit,2022-10-08T18:09:56Z,5c32c3f4-823e-41a1-8f9a-75566eaaeadc,customer,d426-02834157,5c32c3f4-823e-41a1-8f9a-75566eaaeadc,breakin,2023-03-06T15:05:50Z
Ebony,Blair,4/7/1945,5,2,4,2,0,8130,5986,9,44,561,2130,6,legit,2022-11-26T10:52:32Z,f9233d8a-c992-4d27-a3fe-e4c651347a12,customer,d625-36398711,f9233d8a-c992-4d27-a3fe-e4c651347a12,breakin,2023-03-06T15:05:50Z
Rita,Bright,10/5/2021,5,2,3,2,0,7437,5545,13,53,637,2549,5,legit,2022-05-18T20:49:38Z,cb08c8be-bd65-4ba4-8eb6-6c4c9ee3c2bc,customer,a300-82555858,cb08c8be-bd65-4ba4-8eb6-6c4c9ee3c2bc,breakin,2023-03-06T15:05:50Z
Shane,Huff,5/7/2014,4,2,4,2,0,12798,5078,12,36,490,3235,4,legit,2022-11-15T12:04:08Z,c45f0a7a-b6ec-4ad1-81b8-bf2303da14e8,customer,b597-50138634,c45f0a7a-b6ec-4ad1-81b8-bf2303da14e8,collision,2023-03-06T15:05:50Z
Timothy,Acevedo,5/20/1919,5,2,3,2,0,10296,4141,12,39,620,2124,6,legit,2022-04-03T20:01:57Z,daa3c9f1-7a8d-4413-8d01-44ec9c0bb048,customer,b887-99439988,daa3c9f1-7a8d-4413-8d01-44ec9c0bb048,collision,2023-03-06T15:05:50Z
Drew,Bentley,1/28/1984,4,3,4,2,0,5929,5395,9,50,739,2607,3,legit,2022-10-09T18:15:58Z,164cb150-d0a3-49d1-b098-7777f89788c2,customer,c890-12180047,164cb150-d0a3-49d1-b098-7777f89788c2,breakin,2023-03-06T15:05:50Z
Mercedes,Mitchell,9/11/1933,5,3,4,3,0,7994,3488,16,34,383,2423,4,legit,2022-07-12T05:06:17Z,2c838d6a-ae99-406b-bc7e-9d994531346d,customer,c699-11692919,2c838d6a-ae99-406b-bc7e-9d994531346d,collision,2023-03-06T15:05:50Z
Amy,Tyler,5/11/1972,6,2,2,2,0,7495,2761,11,52,522,2308,3,legit,2022-08-23T16:49:44Z,c9842407-bf46-48f3-98e8-3ca4bdb9b4af,customer,b172-93940458,c9842407-bf46-48f3-98e8-3ca4bdb9b4af,theft,2023-03-06T15:05:50Z
Latoya,Brennan,7/23/1993,5,2,5,2,0,6647,4429,11,40,695,2586,7,legit,2022-08-05T08:09:54Z,45ee72e7-84ad-4b2b-982c-feb943263a59,customer,b465-32359784,45ee72e7-84ad-4b2b-982c-feb943263a59,theft,2023-03-06T15:05:50Z
Terrance,Sharp,4/12/1960,6,2,4,2,0,8599,2958,11,31,479,2726,2,legit,2022-06-29T23:37:39Z,e506deb0-7d38-4d16-8724-f6f5c6181bfd,customer,b061-01716192,e506deb0-7d38-4d16-8724-f6f5c6181bfd,theft,2023-03-06T15:05:50Z
Johnny,Porter,3/31/1933,5,3,3,1,0,6985,5544,11,35,636,1525,5,legit,2022-12-09T12:49:24Z,57ed91c8-a497-4d63-a9e0-d8f3fbec6721,customer,a336-92590831,57ed91c8-a497-4d63-a9e0-d8f3fbec6721,breakin,2023-03-06T15:05:50Z
Gina,Pennington,1/2/1926,4,2,2,2,0,6163,6598,9,46,508,2098,5,legit,2022-03-22T17:01:52Z,062ad1ae-0cc0-47bc-be01-70d97e25c9ea,customer,c369-93775849,062ad1ae-0cc0-47bc-be01-70d97e25c9ea,collision,2023-03-06T15:05:50Z
Troy,Johns,1/19/2005,4,3,4,1,0,6266,5731,7,47,622,2319,4,legit,2022-08-27T13:54:54Z,749f30b7-ab5f-4917-a086-dc75f4d328c7,customer,d615-78140547,749f30b7-ab5f-4917-a086-dc75f4d328c7,breakin,2023-03-06T15:05:50Z
Hayden,Flores,10/9/1936,5,2,5,2,0,9720,5375,14,30,486,2475,3,legit,2022-11-01T17:23:45Z,f2335bb1-c5d5-4a28-be10-5623bafd5ed1,customer,d845-31045220,f2335bb1-c5d5-4a28-be10-5623bafd5ed1,breakin,2023-03-06T15:05:50Z
Daniel,Shah,4/17/1916,5,3,3,2,0,8158,6351,8,46,580,1539,3,legit,2023-01-06T21:34:55Z,5b950a48-2ad9-4b34-8aec-cb62b146be8d,customer,d726-82249453,5b950a48-2ad9-4b34-8aec-cb62b146be8d,theft,2023-03-06T15:05:50Z
Hayden,Butler,8/5/1927,6,3,4,2,0,7268,4067,14,46,614,2647,5,legit,2022-08-02T15:55:37Z,0fc0e6b6-3caf-4034-908c-84e363e909bb,customer,c983-61154931,0fc0e6b6-3caf-4034-908c-84e363e909bb,collision,2023-03-06T15:05:50Z
Crystal,Ware,4/17/1977,4,3,5,1,0,9040,5803,12,42,561,2098,5,legit,2022-09-09T10:23:50Z,a8194bb8-9f59-4f4e-a173-852a7a10b227,customer,d697-02429620,a8194bb8-9f59-4f4e-a173-852a7a10b227,collision,2023-03-06T15:05:50Z
Leroy,Barron,12/18/1941,6,2,2,2,0,10233,5829,5,43,444,2247,6,legit,2023-03-04T14:55:16Z,3cd3aa4c-9789-4124-9093-3200f43e4f62,customer,c852-36784895,3cd3aa4c-9789-4124-9093-3200f43e4f62,breakin,2023-03-06T15:05:50Z
Calvin,Le,3/8/2000,4,2,4,2,0,10453,4905,12,33,670,2037,4,legit,2022-11-13T19:41:09Z,7c1b9758-feee-4d23-9827-f7751f0be745,customer,b164-94650712,7c1b9758-feee-4d23-9827-f7751f0be745,breakin,2023-03-06T15:05:50Z
Glenda,Decker,9/11/1960,6,2,3,2,0,8328,6140,2,45,414,2287,6,legit,2022-10-20T18:38:20Z,cc5900cc-b97c-4bec-a690-0cf0ed20da4f,customer,d262-75009804,cc5900cc-b97c-4bec-a690-0cf0ed20da4f,theft,2023-03-06T15:05:50Z
Frances,Bradley,3/26/2007,4,2,4,2,0,8234,6483,9,45,475,1968,5,legit,2022-11-14T07:31:32Z,4795e660-e3a3-41d5-a3a2-204b82fc30a8,customer,d470-93523881,4795e660-e3a3-41d5-a3a2-204b82fc30a8,theft,2023-03-06T15:05:50Z
Briana,Walker,5/2/1932,6,3,4,2,0,8476,4164,13,40,640,3146,4,legit,2022-06-19T09:31:06Z,56750a88-fed3-4c7d-a570-207f1ed00fe8,customer,b601-77230015,56750a88-fed3-4c7d-a570-207f1ed00fe8,breakin,2023-03-06T15:05:50Z
Eileen,Jefferson,2/28/1997,5,2,4,2,0,10657,4494,8,49,325,2521,7,legit,2022-08-23T12:58:58Z,0be71f66-04b2-49cf-ad57-e531c5f62767,customer,b142-54178928,0be71f66-04b2-49cf-ad57-e531c5f62767,theft,2023-03-06T15:05:50Z
Daryl,Farley,8/24/1981,5,3,6,2,0,8321,3496,13,30,463,2973,2,legit,2022-12-23T16:19:14Z,cd1353ef-618b-4395-94f8-704742c03820,customer,a462-08917272,cd1353ef-618b-4395-94f8-704742c03820,theft,2023-03-06T15:05:50Z
Darlene,Mcbride,3/26/2013,4,2,4,1,0,13040,3741,15,40,668,3478,4,legit,2022-06-20T10:41:46Z,c658ee96-af7f-495b-8e9b-76996944227c,customer,a666-61186179,c658ee96-af7f-495b-8e9b-76996944227c,breakin,2023-03-06T15:05:50Z
