first_name,last_name,date_of_birth,incident_severity,num_vehicles_involved,num_injuries,num_witnesses,police_report_available,injury_claim,vehicle_claim,incident_hour,customer_age,policy_deductable,policy_annual_premium,num_claims_past_year,EVENT_LABEL,EVENT_TIMESTAMP,EVENT_ID,ENTITY_TYPE,ENTITY_ID,policy_id,incident_type,LABEL_TIMESTAMP
Neil,Blake,1/6/1999,4,2,3,2,0,12548,3903,11,40,565,2196,5,,2022-08-19T13:34:49Z,3bd96360-9a6f-43c2-aec4-de3b9e883fdd,customer,c837-70781646,3bd96360-9a6f-43c2-aec4-de3b9e883fdd,breakin,2023-03-06T15:05:50Z
Ana,Spears,6/15/1913,7,2,3,2,0,4810,5234,11,52,724,2308,6,,2022-11-09T14:02:55Z,dcaddaf7-dbc4-4543-b3e4-5bd47f79c695,customer,c455-69301792,dcaddaf7-dbc4-4543-b3e4-5bd47f79c695,collision,2023-03-06T15:05:50Z
Raven,Benjamin,1/6/1991,5,2,5,1,0,10245,3811,9,49,582,3238,6,,2022-10-11T18:08:54Z,a9081847-cdc4-4d9e-9f79-2f5ece3ecb2d,customer,c959-14527297,a9081847-cdc4-4d9e-9f79-2f5ece3ecb2d,theft,2023-03-06T15:05:50Z
Eric,Gross,4/20/1982,4,3,4,2,0,6475,5714,5,40,448,2330,3,,2022-07-13T23:09:14Z,53b20607-6752-4383-aed7-766c64f68822,customer,d108-24078397,53b20607-6752-4383-aed7-766c64f68822,theft,2023-03-06T15:05:50Z
Frances,Mcbride,12/25/1928,3,2,6,1,0,12878,3952,8,28,593,2965,1,,2022-09-09T21:29:55Z,618b0fa3-b540-4aca-91d1-c70951d380ea,customer,c123-04341993,618b0fa3-b540-4aca-91d1-c70951d380ea,theft,2023-03-06T15:05:50Z
Kristy,Franklin,11/23/1952,5,2,3,1,0,11387,3783,11,42,605,2567,4,,2022-06-01T10:48:21Z,b119541c-c204-4ad5-b453-aaaf46d62869,customer,d140-09554839,b119541c-c204-4ad5-b453-aaaf46d62869,breakin,2023-03-06T15:05:50Z
Thomas,Chan,9/21/1994,5,2,2,2,0,10280,4084,13,37,481,2456,5,,2022-10-22T04:13:23Z,947d1151-8ebe-47ae-b115-1aa799358b13,customer,b583-17258607,947d1151-8ebe-47ae-b115-1aa799358b13,theft,2023-03-06T15:05:50Z
Jake,Franklin,6/6/1981,7,2,4,3,0,6205,6863,6,48,615,1758,6,,2022-08-12T18:54:03Z,170bdd10-6521-45b6-a7d4-14a45efb4cc5,customer,b892-06769979,170bdd10-6521-45b6-a7d4-14a45efb4cc5,breakin,2023-03-06T15:05:50Z
Kristopher,Stephenson,8/16/2002,5,2,6,2,0,10052,3583,13,35,417,3137,3,,2022-04-20T18:25:33Z,5e96feb2-6fe0-4962-a8ac-eec9927dd158,customer,c039-65448796,5e96feb2-6fe0-4962-a8ac-eec9927dd158,collision,2023-03-06T15:05:50Z
Ellen,Madden,11/2/1996,5,2,4,2,0,10986,4546,14,31,614,2484,4,,2022-09-29T02:16:21Z,0cb364c8-1cfa-4e2b-8d13-5a21e2b47ff6,customer,c975-04617728,0cb364c8-1cfa-4e2b-8d13-5a21e2b47ff6,breakin,2023-03-06T15:05:50Z
Connie,Miles,2/8/1962,3,3,6,2,0,12272,3188,14,28,520,2373,2,,2022-12-08T06:22:08Z,5cbaed8a-d1a3-42aa-87ee-f44dd43f62da,customer,b328-34660229,5cbaed8a-d1a3-42aa-87ee-f44dd43f62da,collision,2023-03-06T15:05:50Z
Travis,Russo,8/20/1993,5,2,4,1,0,11244,1783,11,34,557,1644,2,,2022-11-22T22:36:41Z,8d3ef0e6-410e-4a82-bae0-cf03b5b6a347,customer,d480-39926337,8d3ef0e6-410e-4a82-bae0-cf03b5b6a347,breakin,2023-03-06T15:05:50Z
